gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.04229368194451373	nan	7	6.359116022099448	2	2.149171270718232	4	3.5027624309392267	5	4.1602209944751385	0.18	0.08780487804878048
1	92	0.04097322576967421	nan	94	94.08333333333333	1	2.2857142857142856	5	3.994047619047619	4	5.214285714285714	0.174	0.08487804878048781
2	110	0.04097322576967421	nan	94	112.53888888888889	1	2.1555555555555554	5	3.9555555555555557	4	4.8277777777777775	0.186	0.0897560975609756
3	111	0.040199864991250445	nan	6	131.819209039548	2	2.3446327683615817	6	4.333333333333333	6	5.288135593220339	0.194	0.09463414634146342
4	89	0.040199864991250445	nan	6	117.34239130434783	2	2.391304347826087	6	4.690217391304348	6	5.956521739130435	0.232	0.11219512195121951
5	82	0.040199864991250445	nan	6	115.52631578947368	2	2.584795321637427	6	4.941520467836257	6	6.321637426900585	0.23	0.11219512195121951
6	70	0.040199864991250445	nan	6	114.98907103825137	2	2.4153005464480874	6	4.961748633879782	6	6.076502732240437	0.246	0.11902439024390243
7	83	0.040199864991250445	nan	6	115.45762711864407	2	2.361581920903955	6	4.943502824858757	6	5.909604519774011	0.244	0.11902439024390243
8	78	0.03976070524115981	nan	80	123.15384615384616	1	2.5054945054945055	5	5.06043956043956	4	6.434065934065934	0.24	0.11707317073170732
9	82	0.03976070524115981	nan	80	105.02808988764045	1	2.3820224719101124	5	4.674157303370786	4	5.904494382022472	0.224	0.10926829268292683
10	64	0.03976070524115981	nan	209	129.65714285714284	1	2.2514285714285713	5	4.628571428571429	4	5.451428571428571	0.218	0.10536585365853658
11	66	0.03976070524115981	nan	209	141.94117647058823	1	3.085561497326203	5	5.379679144385027	4	7.470588235294118	0.268	0.13073170731707318
12	60	0.03976070524115981	nan	36	126.23394495412845	1	2.5596330275229358	5	5.114678899082569	4	6.344036697247707	0.3	0.144390243902439
13	50	0.03906768394216608	nan	18	135.50632911392404	5	2.890295358649789	7	5.476793248945148	10	7.0886075949367084	0.34	0.16390243902439025
14	51	0.03906768394216608	nan	236	137.5593220338983	5	2.3559322033898304	7	5.046610169491525	10	5.8559322033898304	0.336	0.16390243902439025
15	44	0.03906768394216608	nan	18	141.82572614107883	5	2.8298755186721993	7	5.377593360995851	10	6.921161825726141	0.35	0.16975609756097562
16	59	0.03906768394216608	nan	265	153.22457627118644	5	2.4788135593220337	7	5.161016949152542	10	6.237288135593221	0.31	0.15121951219512195
17	44	0.035792466159139155	nan	237	135.82258064516128	5	2.661290322580645	8	5.342741935483871	11	6.633064516129032	0.356	0.17365853658536584
18	46	0.035792466159139155	nan	237	144.5234375	5	2.84375	8	5.63671875	11	7.2109375	0.392	0.1902439024390244
19	42	0.035792466159139155	nan	48	144.38362068965517	5	2.6551724137931036	8	5.495689655172414	11	6.823275862068965	0.346	0.16878048780487806
20	52	0.035792466159139155	nan	48	145.75107296137338	5	2.8240343347639487	8	5.6781115879828326	11	7.244635193133047	0.362	0.17658536585365853
21	47	0.035792466159139155	nan	246	136.19327731092437	5	2.911764705882353	8	5.8277310924369745	11	7.470588235294118	0.378	0.18341463414634146
22	56	0.035792466159139155	nan	48	136.35294117647058	5	3.0588235294117645	8	5.9411764705882355	11	7.886274509803922	0.394	0.1902439024390244
