gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.18274490327006507	nan	22	115.19373219373219	6	26.57834757834758	7	7.786324786324786	15	76.88888888888889	0.578	0.4121122599704579
1	152	0.1786233701712918	nan	10	192.27597402597402	2	14.178571428571429	5	8.766233766233766	5	39.05844155844156	0.492	0.35302806499261447
2	182	0.10245986439913927	nan	87	215.2687074829932	6	11.962585034013605	9	9.003401360544217	16	33.08163265306123	0.478	0.3353028064992615
3	160	0.03348916339302555	nan	409	197.16614420062695	36	9.467084639498433	20	8.442006269592477	128	25.50156739811912	0.476	0.3293943870014771
4	176	0.03348916339302555	nan	409	187.75080906148867	36	8.372168284789645	20	8.307443365695793	128	21.996763754045308	0.454	0.3205317577548006
5	164	0.03348916339302555	nan	409	165.71383647798743	36	6.9748427672955975	20	7.3584905660377355	128	18.21383647798742	0.414	0.29246676514032494
6	170	0.03348916339302555	nan	409	163.44099378881987	36	5.484472049689441	20	6.1770186335403725	128	14.18944099378882	0.36	0.2466765140324963
7	169	0.03348916339302555	nan	409	159.88235294117646	36	5.4489164086687305	20	6.321981424148607	128	14.024767801857585	0.348	0.24224519940915806
8	166	0.03348916339302555	nan	409	143.68098159509202	36	5.4447852760736195	20	6.598159509202454	128	14.134969325153374	0.34	0.24224519940915806
9	162	0.03348916339302555	nan	409	131.8948948948949	36	5.645645645645645	20	6.5075075075075075	128	14.756756756756756	0.336	0.24224519940915806
10	166	0.03348916339302555	nan	409	119.43119266055047	36	5.021406727828746	20	6.097859327217125	128	12.614678899082568	0.338	0.2363367799113737
11	153	0.03348916339302555	nan	409	116.45	36	5.270588235294118	20	6.276470588235294	128	13.508823529411766	0.332	0.2378138847858198
12	159	0.03348916339302555	nan	409	108.26347305389221	36	4.883233532934132	20	5.841317365269461	128	12.134730538922156	0.286	0.19793205317577547
