gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.16895859741338745	nan	36	113.4608938547486	10	26.033519553072626	7	7.910614525139665	24	75.74022346368714	0.586	0.4224519940915805
1	168	0.16895859741338745	nan	36	219.47079037800688	10	18.47422680412371	7	9.707903780068728	24	51.48453608247423	0.474	0.3397341211225997
2	180	0.16895859741338745	nan	36	222.71428571428572	10	12.564459930313589	7	8.850174216027874	24	34.250871080139376	0.434	0.31314623338257014
3	167	0.16895859741338745	nan	36	214.3258064516129	10	11.396774193548387	7	8.845161290322581	24	30.483870967741936	0.462	0.3293943870014771
4	155	0.09523176146840832	nan	387	215.1951951951952	4	8.69069069069069	6	7.597597597597598	10	22.843843843843842	0.446	0.3190546528803545
5	147	0.09523176146840832	nan	387	209.6578947368421	4	6.982456140350878	6	6.695906432748538	10	18.13157894736842	0.382	0.2717872968980798
6	128	0.09523176146840832	nan	387	180.42191780821918	4	5.446575342465754	6	6.008219178082192	10	13.797260273972602	0.376	0.26440177252584934
7	120	0.08236250415529325	nan	387	177.36856368563684	4	4.392953929539296	6	5.506775067750677	10	11.002710027100271	0.336	0.23485967503692762
8	130	0.08236250415529325	nan	387	176.15320334261838	4	4.537604456824512	6	5.445682451253482	10	11.217270194986073	0.322	0.2274741506646972
9	113	0.04990483024039525	nan	386	194.09162303664922	2	4.897905759162303	5	5.617801047120419	5	12.356020942408376	0.34	0.2378138847858198
10	113	0.04990483024039525	nan	386	174.2532981530343	2	4.205804749340369	5	5.192612137203167	5	10.467018469656992	0.318	0.2171344165435746
11	104	0.045527385916331084	nan	70	175.1908396946565	13	4.295165394402035	14	5.526717557251908	32	10.666666666666666	0.354	0.2466765140324963
12	106	0.045527385916331084	nan	70	175.71611253196932	13	4.179028132992327	14	5.462915601023018	32	10.245524296675192	0.332	0.22304283604135894
13	95	0.045527385916331084	nan	70	182.4611528822055	13	4.273182957393484	14	5.756892230576441	32	10.543859649122806	0.36	0.2481536189069424
14	92	0.03162564781725201	nan	37	186.65432098765433	4	4.851851851851852	9	6.306172839506173	13	11.950617283950617	0.45	0.310192023633678
15	110	0.03162564781725201	nan	37	189.87305699481865	4	4.129533678756476	9	6.2642487046632125	13	10.593264248704664	0.456	0.3175775480059084
16	120	0.03162564781725201	nan	47	182.08244680851064	4	4.704787234042553	9	7.01063829787234	13	12.430851063829786	0.5	0.3500738552437223
17	121	0.03162564781725201	nan	47	176.56417112299465	4	4.67379679144385	9	6.82620320855615	13	12.240641711229946	0.494	0.3412112259970458
18	128	0.03162564781725201	nan	47	169.14285714285714	4	5.0754716981132075	9	7.126684636118599	13	13.466307277628033	0.5	0.345642540620384
19	133	0.03162564781725201	nan	47	163.48907103825135	4	5.021857923497268	9	7.278688524590164	13	12.83879781420765	0.514	0.35893648449039883
20	159	0.03162564781725201	nan	47	156.32544378698225	4	6.224852071005917	9	7.849112426035503	13	16.399408284023668	0.506	0.34711964549483015
21	141	0.03162564781725201	nan	47	136.60339943342777	4	5.651558073654391	9	7.8215297450424925	13	14.968838526912181	0.544	0.37961595273264404
22	131	0.03162564781725201	nan	47	139.80054644808743	4	6.248633879781421	9	8.087431693989071	13	16.040983606557376	0.58	0.4032496307237814
23	134	0.03162564781725201	nan	47	139.2	4	5.980821917808219	9	8.26027397260274	13	15.523287671232877	0.596	0.4224519940915805
24	160	0.03162564781725201	nan	47	133.98816568047337	4	6.121301775147929	9	8.011834319526628	13	15.71301775147929	0.526	0.3722304283604136
25	142	0.02850876692383491	nan	38	147.9774011299435	6	6.163841807909605	11	8.064971751412429	19	15.88135593220339	0.556	0.3810930576070901
26	133	0.02850876692383491	nan	38	147.83516483516485	6	6.285714285714286	11	8.233516483516484	19	16.464285714285715	0.566	0.4032496307237814
27	132	0.02850876692383491	nan	38	137.95890410958904	6	6.473972602739726	11	8.490410958904109	19	17.167123287671235	0.546	0.3870014771048744
28	139	0.02850876692383491	nan	38	135.2338028169014	6	5.723943661971831	11	8.298591549295775	19	15.112676056338028	0.55	0.37961595273264404
29	149	0.02850876692383491	nan	38	134.21428571428572	6	6.225714285714286	11	8.182857142857143	19	15.862857142857143	0.532	0.37518463810930575
30	148	0.02850876692383491	nan	60	120.97406340057637	6	5.181556195965418	11	8.095100864553315	19	13.82420749279539	0.524	0.3707533234859675
31	159	0.02850876692383491	nan	60	132.68059701492538	6	5.973134328358209	11	8.450746268656717	19	16.35223880597015	0.504	0.3604135893648449
32	164	0.02850876692383491	nan	60	136.7030303030303	6	5.539393939393939	11	8.172727272727272	19	15.039393939393939	0.492	0.3500738552437223
33	168	0.02850876692383491	nan	60	121.8036253776435	6	6.138972809667674	11	8.314199395770393	19	16.42296072507553	0.5	0.3604135893648449
34	172	0.02850876692383491	nan	60	122.43865030674847	6	6.441717791411043	11	8.16564417177914	19	16.677914110429448	0.49	0.35745937961595275
35	143	0.02850876692383491	nan	20	111.51841359773371	6	5.6770538243626065	11	7.824362606232294	19	14.98583569405099	0.492	0.34859675036927623
36	152	0.02850876692383491	nan	20	101.72674418604652	6	6.607558139534884	11	8.319767441860465	19	17.752906976744185	0.488	0.34711964549483015
37	145	0.02850876692383491	nan	20	99.76	6	6.277142857142858	11	8.085714285714285	19	16.385714285714286	0.482	0.34416543574593794
38	148	0.02850876692383491	nan	38	90.85959885386819	6	5.699140401146132	11	8.111747851002866	19	15.458452722063038	0.446	0.31462333825701627
39	149	0.02850876692383491	nan	38	83.75783475783476	6	5.883190883190883	11	8.256410256410257	19	15.965811965811966	0.47	0.33677991137370755
40	157	0.02850876692383491	nan	38	78.94117647058823	6	5.4	11	8.297058823529412	19	14.779411764705882	0.482	0.3293943870014771
41	173	0.02850876692383491	nan	38	65.30461538461539	6	5.704615384615384	11	8.153846153846153	19	15.28923076923077	0.448	0.3175775480059084
42	179	0.02850876692383491	nan	38	56.60443037974684	6	5.199367088607595	11	7.800632911392405	19	13.832278481012658	0.44	0.31166912850812406
43	167	0.02850876692383491	nan	38	60.515060240963855	6	5.707831325301205	11	8.24698795180723	19	15.265060240963855	0.492	0.34416543574593794
44	185	0.02850876692383491	nan	38	57.91612903225806	6	5.651612903225806	11	8.374193548387098	19	14.961290322580645	0.464	0.33234859675036926
45	168	0.02850876692383491	nan	38	56.19571865443425	6	5.871559633027523	11	8.391437308868502	19	15.452599388379205	0.49	0.3515509601181684
46	170	0.02850876692383491	nan	38	52.98170731707317	6	5.817073170731708	11	8.573170731707316	19	15.664634146341463	0.488	0.345642540620384
47	189	0.02850876692383491	nan	38	57.79354838709678	6	5.570967741935484	11	8.5	19	15.14516129032258	0.474	0.34268833087149186
48	182	0.02850876692383491	nan	38	52.97476340694006	6	5.791798107255521	11	8.529968454258675	19	15.514195583596214	0.47	0.33677991137370755
49	185	0.02850876692383491	nan	38	53.83174603174603	6	5.593650793650793	11	8.504761904761905	19	15.260317460317461	0.48	0.33825701624815363
50	194	0.02850876692383491	nan	38	53.60526315789474	6	5.815789473684211	11	8.424342105263158	19	15.625	0.486	0.33677991137370755
