gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.12508492427663964	nan	18	121.66666666666667	6	27.969135802469136	7	8.425925925925926	12	81.20370370370371	0.536	0.3412112259970458
1	178	0.12508492427663964	nan	18	204.5219123505976	6	15.131474103585658	7	9.203187250996017	12	42.06772908366534	0.41	0.2673559822747415
2	203	0.12508492427663964	nan	18	188.97816593886463	6	9.279475982532752	7	7.77292576419214	12	24.737991266375545	0.352	0.22451994091580502
3	214	0.12508492427663964	nan	18	191.87272727272727	6	9.090909090909092	7	8.436363636363636	12	24.077272727272728	0.362	0.23042836041358936
4	201	0.1098352620456623	nan	139	181.06382978723406	6	11.225531914893617	7	9.229787234042552	12	28.846808510638297	0.392	0.2555391432791728
5	197	0.1098352620456623	nan	139	184.9493670886076	6	10.738396624472573	7	9.49367088607595	12	28.160337552742615	0.404	0.26292466765140327
6	215	0.1098352620456623	nan	139	173.87727272727273	6	8.190909090909091	7	8.590909090909092	12	21.25	0.358	0.23190546528803546
7	208	0.1098352620456623	nan	139	174.95594713656388	6	8.268722466960352	7	8.713656387665198	12	21.110132158590307	0.386	0.24224519940915806
8	197	0.09161940953526737	nan	43	172.43776824034336	2	9.304721030042918	7	9.111587982832617	9	23.15021459227468	0.412	0.26292466765140327
9	204	0.09161940953526737	nan	43	157.0353982300885	2	9.36283185840708	7	9.20353982300885	9	22.893805309734514	0.406	0.2570162481536189
10	200	0.09161940953526737	nan	11	176.96	2	10.497777777777777	7	9.448888888888888	9	25.67111111111111	0.368	0.2466765140324963
11	206	0.09161940953526737	nan	11	192.15811965811966	2	9.08974358974359	7	8.807692307692308	9	22.307692307692307	0.382	0.26440177252584934
12	218	0.09161940953526737	nan	11	186.8846153846154	2	10.504273504273504	7	9.790598290598291	9	26.055555555555557	0.396	0.27474150664697194
13	220	0.09161940953526737	nan	11	186.16071428571428	2	10.366071428571429	7	9.736607142857142	9	25.517857142857142	0.386	0.258493353028065
14	226	0.09161940953526737	nan	112	185.22272727272727	2	11.913636363636364	7	10.659090909090908	9	29.03181818181818	0.372	0.23929098966026588
15	228	0.09161940953526737	nan	53	198.03636363636363	2	9.245454545454546	7	9.35	9	23.19090909090909	0.354	0.24076809453471196
16	223	0.09161940953526737	nan	53	203.14150943396226	2	10.665094339622641	7	9.245283018867925	9	26.12735849056604	0.352	0.24224519940915806
17	229	0.09161940953526737	nan	53	177.44859813084113	2	8.607476635514018	7	8.873831775700934	9	21.565420560747665	0.348	0.22304283604135894
18	243	0.09161940953526737	nan	53	173.2549019607843	2	9.955882352941176	7	9.161764705882353	9	24.029411764705884	0.336	0.22451994091580502
19	235	0.09161940953526737	nan	53	203.1095238095238	2	9.766666666666667	7	9.3	9	23.88095238095238	0.344	0.23190546528803546
20	255	0.09161940953526737	nan	53	213.94416243654823	2	9.350253807106599	7	9.030456852791879	9	22.751269035532996	0.326	0.21418020679468242
21	237	0.09161940953526737	nan	53	247.72395833333334	2	9.984375	7	9.270833333333334	9	24.302083333333332	0.31	0.21418020679468242
22	246	0.08240221607429665	nan	186	236.67582417582418	2	8.884615384615385	7	8.631868131868131	9	21.45054945054945	0.3	0.18759231905465287
23	223	0.08240221607429665	nan	186	202.90196078431373	2	10.730392156862745	7	9.529411764705882	9	26.07843137254902	0.316	0.206794682422452
24	231	0.08240221607429665	nan	28	207.025	2	10.835	7	9.46	9	25.69	0.312	0.20531757754800592
25	230	0.08240221607429665	nan	186	203.0049504950495	2	9.683168316831683	7	9.262376237623762	9	23.282178217821784	0.298	0.20088626292466766
26	235	0.08240221607429665	nan	163	219.75980392156862	2	8.568627450980392	7	8.735294117647058	9	20.558823529411764	0.308	0.21270310192023634
27	248	0.08240221607429665	nan	163	204.32978723404256	2	8.452127659574469	7	8.680851063829786	9	20.388297872340427	0.286	0.19793205317577547
28	257	0.08240221607429665	nan	163	217.10416666666666	2	10.151041666666666	7	8.869791666666666	9	24.145833333333332	0.306	0.20974889217134415
29	258	0.08240221607429665	nan	163	193.79473684210527	2	9.789473684210526	7	9.421052631578947	9	23.9	0.306	0.21418020679468242
30	271	0.08240221607429665	nan	163	203.0	2	12.626582278481013	7	10.746835443037975	9	30.189873417721518	0.264	0.18168389955686853
31	269	0.08240221607429665	nan	163	231.61309523809524	2	9.726190476190476	7	9.488095238095237	9	23.363095238095237	0.262	0.172821270310192
32	277	0.08240221607429665	nan	163	202.5796178343949	2	11.019108280254777	7	9.904458598726114	9	26.388535031847134	0.268	0.17429837518463812
33	259	0.08240221607429665	nan	163	219.0520231213873	2	11.046242774566474	7	9.583815028901734	9	25.716763005780347	0.272	0.17725258493353027
34	252	0.08240221607429665	nan	163	190.8969696969697	2	10.345454545454546	7	9.066666666666666	9	23.927272727272726	0.26	0.17429837518463812
35	248	0.08240221607429665	nan	163	204.4022988505747	2	10.511494252873563	7	9.10919540229885	9	24.32183908045977	0.278	0.18020679468242246
36	249	0.08240221607429665	nan	163	198.94152046783626	2	9.35672514619883	7	8.76608187134503	9	21.859649122807017	0.27	0.16986706056129985
37	249	0.08240221607429665	nan	163	216.45911949685535	2	8.666666666666666	7	8.314465408805031	9	20.069182389937108	0.252	0.17134416543574593
38	236	0.08240221607429665	nan	163	200.69767441860466	2	10.720930232558139	7	9.05813953488372	9	24.348837209302324	0.268	0.17429837518463812
