gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.13175085592754987	nan	19	199.4694835680751	7	45.21830985915493	5	8.990610328638498	13	133.07042253521126	0.682	0.3356643356643357
1	117	0.13175085592754987	nan	19	262.3227665706052	7	28.88472622478386	5	12.956772334293948	13	81.92219020172911	0.628	0.3086913086913087
2	129	0.13175085592754987	nan	19	287.773413897281	7	25.283987915407856	5	13.764350453172206	13	71.09365558912387	0.616	0.3036963036963037
3	125	0.13175085592754987	nan	19	271.0808383233533	7	24.730538922155688	5	14.353293413173652	13	68.81437125748504	0.628	0.3126873126873127
4	143	0.13175085592754987	nan	19	274.9378881987578	7	22.32919254658385	5	13.440993788819876	13	60.5527950310559	0.598	0.2967032967032967
5	140	0.13175085592754987	nan	19	294.9228295819936	7	21.733118971061092	5	13.334405144694534	13	58.72668810289389	0.568	0.2787212787212787
6	140	0.13175085592754987	nan	19	305.6928104575163	7	20.375816993464053	5	13.339869281045752	13	53.68300653594771	0.546	0.2677322677322677
7	141	0.13175085592754987	nan	19	305.53355704697987	7	18.093959731543624	5	12.399328859060402	13	47.58389261744966	0.516	0.25274725274725274
8	136	0.055830299063897915	nan	148	312.23219814241486	5	20.272445820433436	7	12.489164086687307	10	52.76470588235294	0.55	0.2707292707292707
9	129	0.055830299063897915	nan	148	285.9626168224299	5	16.43302180685358	7	11.735202492211839	10	42.96261682242991	0.542	0.26173826173826176
10	114	0.055830299063897915	nan	148	300.5535168195719	5	19.180428134556575	7	12.63914373088685	10	49.59327217125382	0.562	0.2727272727272727
11	121	0.04491541644074726	nan	266	282.4018987341772	11	14.300632911392405	8	11.240506329113924	19	37.16772151898734	0.552	0.26573426573426573
12	111	0.04491541644074726	nan	266	286.33126934984523	11	15.123839009287925	8	11.764705882352942	19	38.93188854489164	0.574	0.2807192807192807
13	118	0.04491541644074726	nan	266	294.3855421686747	11	16.301204819277107	8	11.789156626506024	19	40.4277108433735	0.582	0.2817182817182817
14	108	0.04491541644074726	nan	266	295.31976744186045	11	17.311046511627907	8	11.825581395348838	19	43.19476744186046	0.614	0.2917082917082917
15	98	0.04491541644074726	nan	266	295.2564841498559	11	16.585014409221902	8	11.642651296829971	19	40.9164265129683	0.62	0.2997002997002997
16	102	0.023969949609519814	nan	126	288.80289855072465	6	15.278260869565218	10	11.492753623188406	15	37.655072463768114	0.606	0.2957042957042957
17	105	0.023969949609519814	nan	126	306.54651162790697	6	14.770348837209303	10	11.418604651162791	15	36.026162790697676	0.6	0.28771228771228774
18	114	0.023969949609519814	nan	126	308.8154761904762	6	14.318452380952381	10	11.0	15	35.11904761904762	0.59	0.2727272727272727
19	128	0.023969949609519814	nan	126	299.3030303030303	6	15.43030303030303	10	11.624242424242425	15	37.5030303030303	0.578	0.2677322677322677
20	116	0.023969949609519814	nan	126	280.405487804878	6	12.554878048780488	10	10.59451219512195	15	29.66768292682927	0.56	0.25774225774225773
