gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.30758795247791887	nan	4	183.22995780590716	2	41.66244725738397	3	8.736286919831224	3	122.26793248945148	0.808	0.3966033966033966
1	138	0.20938952047147238	nan	66	131.95184135977337	21	12.657223796033994	17	8.68271954674221	64	35.77620396600567	0.524	0.2597402597402597
2	133	0.20938952047147238	nan	66	144.08815426997245	21	10.97245179063361	17	9.322314049586776	64	30.90082644628099	0.594	0.29270729270729273
3	139	0.20938952047147238	nan	66	133.0505617977528	21	10.087078651685394	17	8.980337078651685	64	28.117977528089888	0.59	0.2897102897102897
4	140	0.20938952047147238	nan	66	131.43575418994413	21	8.946927374301676	17	8.840782122905027	64	24.38826815642458	0.614	0.3016983016983017
5	145	0.20938952047147238	nan	66	130.42492917847025	21	8.555240793201133	17	8.793201133144477	64	22.759206798866856	0.636	0.3146853146853147
6	130	0.19015406549640726	nan	51	127.68767123287671	19	10.227397260273973	20	9.345205479452055	49	27.457534246575342	0.65	0.3196803196803197
7	127	0.19015406549640726	nan	51	124.80965147453082	19	9.402144772117962	20	9.016085790884718	49	24.654155495978554	0.666	0.32867132867132864
8	128	0.19015406549640726	nan	51	116.49595687331536	19	8.78167115902965	20	8.757412398921833	49	22.663072776280323	0.654	0.3256743256743257
9	129	0.19015406549640726	nan	51	113.82162162162162	19	7.697297297297298	20	8.121621621621621	49	19.324324324324323	0.666	0.32967032967032966
10	107	0.19015406549640726	nan	51	119.50383631713555	19	7.792838874680307	20	7.910485933503836	49	18.734015345268542	0.716	0.3546453546453546
11	98	0.18967204133118057	nan	27	127.4070351758794	4	8.99497487437186	8	8.412060301507537	13	21.71105527638191	0.752	0.37462537462537465
12	77	0.18967204133118057	nan	27	119.87677725118483	4	7.881516587677726	8	7.3530805687203795	13	17.71563981042654	0.774	0.3856143856143856
13	98	0.15550953674701828	nan	29	109.85536159600997	10	7.087281795511222	10	6.7007481296758105	25	15.102244389027431	0.736	0.36563436563436563
