gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.2033820400668417	nan	264	198.74418604651163	58	45.04883720930233	13	9.055813953488371	176	132.59534883720931	0.712	0.34765234765234765
1	144	0.2033820400668417	nan	264	175.8206686930091	58	15.130699088145896	13	7.848024316109423	176	42.10334346504559	0.374	0.18081918081918083
2	149	0.16178695504426782	nan	5	144.33018867924528	2	7.786163522012578	4	6.028301886792453	4	20.641509433962263	0.306	0.14785214785214784
3	115	0.14088744770301337	nan	432	143.1246376811594	2	8.742028985507247	4	6.431884057971015	4	22.95942028985507	0.342	0.16183816183816183
4	107	0.11109324049554285	nan	17	118.55524079320114	3	6.254957507082153	5	5.495750708215297	6	16.008498583569406	0.296	0.14285714285714285
5	92	0.09396948973269457	nan	101	121.24791086350974	3	6.451253481894151	5	6.075208913649025	6	16.094707520891365	0.338	0.15784215784215785
6	80	0.09396948973269457	nan	219	116.91644204851752	3	5.355795148247979	5	5.557951482479784	6	13.202156334231805	0.34	0.16183816183816183
7	85	0.09396948973269457	nan	219	111.00537634408602	3	4.102150537634409	5	5.169354838709677	6	9.959677419354838	0.344	0.16383616383616384
8	96	0.09396948973269457	nan	17	121.0	3	4.635327635327635	5	5.227920227920228	6	11.23076923076923	0.352	0.16583416583416583
9	92	0.08288728750710224	nan	7	122.12222222222222	3	4.419444444444444	4	5.408333333333333	5	10.713888888888889	0.398	0.18981018981018982
10	104	0.08288728750710224	nan	937	121.34757834757835	3	4.396011396011396	4	5.45014245014245	5	10.43019943019943	0.366	0.17382617382617382
11	115	0.043267183887059746	nan	270	136.8921282798834	13	4.702623906705539	20	5.591836734693878	41	11.093294460641399	0.364	0.17482517482517482
12	112	0.043267183887059746	nan	270	132.59537572254337	13	4.202312138728324	20	5.630057803468208	41	10.028901734104046	0.386	0.18581418581418582
13	99	0.043267183887059746	nan	270	120.71978021978022	13	4.574175824175824	20	5.708791208791209	41	10.989010989010989	0.414	0.1938061938061938
14	99	0.043267183887059746	nan	270	127.71468144044321	13	3.85595567867036	20	5.2797783933518	41	8.772853185595569	0.382	0.17882117882117882
15	85	0.043267183887059746	nan	270	134.23834196891193	13	5.357512953367876	20	5.924870466321243	41	12.55699481865285	0.468	0.22277722277722278
16	101	0.043267183887059746	nan	270	148.3835616438356	13	4.197260273972603	20	5.473972602739726	41	9.772602739726027	0.406	0.1848151848151848
17	102	0.043267183887059746	nan	270	124.46612466124661	13	4.013550135501355	20	5.693766937669377	41	9.13279132791328	0.458	0.21078921078921078
18	121	0.043267183887059746	nan	270	128.21902017291066	13	4.858789625360231	20	6.121037463976945	41	11.144092219020173	0.44	0.20279720279720279
19	122	0.043267183887059746	nan	270	113.65181058495821	13	5.217270194986073	20	6.256267409470752	41	12.041782729805014	0.456	0.20279720279720279
20	120	0.04040336962328884	nan	236	126.09166666666667	25	5.6194444444444445	19	6.805555555555555	59	13.25	0.496	0.22677322677322678
21	129	0.04040336962328884	nan	236	115.01139601139602	25	6.732193732193732	19	7.373219373219373	59	15.581196581196581	0.496	0.23376623376623376
22	134	0.04040336962328884	nan	236	117.06571428571428	25	6.257142857142857	19	7.671428571428572	59	15.165714285714285	0.51	0.24375624375624375
23	149	0.03918459876975732	nan	224	129.36196319018404	3	6.196319018404908	8	7.874233128834356	9	15.039877300613497	0.492	0.23576423576423577
24	142	0.03130310053297713	nan	418	135.34756097560975	4	6.810975609756097	7	8.612804878048781	9	16.817073170731707	0.49	0.23676323676323677
25	134	0.03130310053297713	nan	418	131.88392857142858	4	5.8898809523809526	7	7.904761904761905	9	14.258928571428571	0.506	0.23976023976023977
26	144	0.03060823374266652	nan	30	136.55555555555554	9	6.93993993993994	18	8.426426426426426	27	16.714714714714713	0.53	0.25374625374625376
27	135	0.03060823374266652	nan	30	138.34593023255815	9	6.767441860465116	18	8.956395348837209	27	16.97093023255814	0.56	0.26873126873126874
28	135	0.03060823374266652	nan	30	133.0674486803519	9	7.055718475073314	18	8.926686217008797	27	17.43108504398827	0.562	0.2727272727272727
