gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.15256065310674816	nan	4	212.7093023255814	2	48.288372093023256	3	9.14186046511628	3	141.89302325581394	0.718	0.34765234765234765
1	116	0.15256065310674816	nan	431	244.44378698224853	2	25.784023668639055	3	11.994082840236686	3	73.16863905325444	0.6	0.2947052947052947
2	140	0.15256065310674816	nan	12	257.6012658227848	2	20.70253164556962	3	12.379746835443038	3	57.7246835443038	0.568	0.27972027972027974
3	142	0.15256065310674816	nan	12	239.2434210526316	2	18.13157894736842	3	11.796052631578947	3	49.36184210526316	0.55	0.27372627372627373
4	127	0.15256065310674816	nan	12	248.74358974358975	2	17.60576923076923	3	11.092948717948717	3	47.10897435897436	0.544	0.26673326673326675
5	106	0.15256065310674816	nan	12	250.65079365079364	2	17.374603174603173	3	11.565079365079365	3	45.81269841269841	0.524	0.25674325674325676
6	108	0.04491541644074748	nan	1227	262.7826086956522	3	15.462732919254659	4	10.76086956521739	5	41.1583850931677	0.534	0.25274725274725274
7	113	0.04491541644074748	nan	164	277.46417445482865	3	13.654205607476635	4	9.791277258566979	5	35.557632398753896	0.508	0.24075924075924077
8	118	0.04491541644074748	nan	414	288.48275862068965	3	12.244514106583072	4	9.175548589341693	5	31.11912225705329	0.492	0.23676323676323677
9	113	0.01059883070510148	nan	140	301.0338461538461	26	12.070769230769232	18	9.067692307692308	67	30.313846153846153	0.516	0.24175824175824176
10	125	0.008774589950330758	nan	83	289.38006230529595	4	11.517133956386292	9	9.143302180685358	12	28.093457943925234	0.512	0.24075924075924077
11	105	0.008774589950330758	nan	83	328.4311377245509	4	12.640718562874252	9	9.470059880239521	12	31.092814371257486	0.546	0.25574425574425574
12	135	0.008774589950330758	nan	55	325.1624203821656	4	11.94267515923567	9	9.238853503184714	12	29.910828025477706	0.526	0.24175824175824176
13	117	0.008774589950330758	nan	55	308.4610778443114	4	13.511976047904191	9	9.652694610778443	12	33.31437125748503	0.568	0.26573426573426573
14	126	0.008774589950330758	nan	55	319.73887240356083	4	11.827893175074184	9	9.086053412462908	12	28.5459940652819	0.564	0.2627372627372627
15	127	0.008774589950330758	nan	55	360.3165680473373	4	13.695266272189349	9	9.837278106508876	12	32.75739644970414	0.57	0.2627372627372627
16	126	0.008774589950330758	nan	55	306.9392097264438	4	11.088145896656535	9	9.19756838905775	12	26.085106382978722	0.552	0.25574425574425574
17	130	0.008774589950330758	nan	55	291.64	4	11.064615384615385	9	9.101538461538462	12	26.172307692307694	0.574	0.2627372627372627
18	136	0.007349168878041268	nan	723	336.9190031152648	4	11.88785046728972	9	9.595015576323988	12	27.866043613707166	0.56	0.24875124875124874
19	134	0.007349168878041268	nan	723	331.60185185185185	4	10.669753086419753	9	9.117283950617283	12	24.709876543209877	0.552	0.24875124875124874
20	126	0.007349168878041268	nan	723	299.2930513595166	4	10.084592145015106	9	8.743202416918429	12	23.35347432024169	0.568	0.26173826173826176
21	120	0.007349168878041268	nan	723	301.79827089337175	4	10.919308357348703	9	9.265129682997118	12	25.412103746397694	0.604	0.2777222777222777
22	127	0.007349168878041268	nan	723	329.77298850574715	4	12.347701149425287	9	9.729885057471265	12	28.60632183908046	0.602	0.2787212787212787
23	121	0.007349168878041268	nan	723	356.86819484240687	4	12.361031518624642	9	9.429799426934098	12	28.117478510028654	0.596	0.27172827172827174
24	126	0.007349168878041268	nan	723	351.2047477744807	4	11.697329376854599	9	9.451038575667656	12	26.47181008902077	0.54	0.24375624375624375
25	129	0.007349168878041268	nan	723	363.84302325581393	4	12.043604651162791	9	9.351744186046512	12	27.86627906976744	0.55	0.25074925074925075
26	122	0.007349168878041268	nan	723	342.6994219653179	4	11.404624277456648	9	9.479768786127167	12	25.8757225433526	0.572	0.2647352647352647
