gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.004462530706228263	nan	37	178.98136645962734	7	41.57142857142857	13	9.282608695652174	25	119.43167701863354	0.554	12.571428571428571
1	192	0.004462530706228263	nan	37	196.75438596491227	7	16.32456140350877	13	9.214912280701755	25	43.83771929824562	0.368	8.142857142857142
2	229	0.004462530706228263	nan	37	199.5179487179487	7	10.846153846153847	13	8.63076923076923	25	27.82051282051282	0.312	7.0
3	247	0.0023258086773061404	nan	110	205.2864864864865	4	12.875675675675677	13	9.167567567567568	15	33.821621621621624	0.296	6.761904761904762
4	265	0.0023258086773061404	nan	110	222.26470588235293	4	10.488235294117647	13	9.270588235294118	15	26.96470588235294	0.286	6.523809523809524
5	265	0.0023258086773061404	nan	110	181.70114942528735	4	10.045977011494253	13	8.689655172413794	15	25.2183908045977	0.286	6.523809523809524
6	277	0.002222211964284182	nan	583	172.39877300613497	8	9.006134969325153	12	8.650306748466258	23	22.662576687116566	0.256	6.0476190476190474
7	298	0.002222211964284182	nan	583	181.72992700729927	8	9.985401459854014	12	9.138686131386862	23	25.16788321167883	0.228	5.238095238095238
8	320	0.002222211964284182	nan	583	160.475	8	9.333333333333334	12	9.208333333333334	23	23.158333333333335	0.214	4.904761904761905
9	303	0.002222211964284182	nan	583	177.77205882352942	8	10.191176470588236	12	9.294117647058824	23	25.419117647058822	0.224	5.142857142857143
10	310	0.002222211964284182	nan	583	167.32857142857142	8	11.071428571428571	12	10.185714285714285	23	27.15714285714286	0.238	5.476190476190476
11	302	0.002222211964284182	nan	583	164.19148936170214	8	10.02836879432624	12	9.191489361702128	23	25.00709219858156	0.226	5.238095238095238
12	320	0.002222211964284182	nan	583	146.4351851851852	8	7.87962962962963	12	8.99074074074074	23	19.37962962962963	0.176	4.095238095238095
13	318	0.002222211964284182	nan	583	155.03571428571428	8	7.580357142857143	12	8.6875	23	18.651785714285715	0.186	4.095238095238095
14	294	0.002222211964284182	nan	583	143.4724409448819	8	9.858267716535433	12	9.173228346456693	23	23.401574803149607	0.22	4.761904761904762
15	306	0.002222211964284182	nan	583	179.0854700854701	8	8.273504273504274	12	8.461538461538462	23	19.53846153846154	0.196	4.190476190476191
16	311	0.002222211964284182	nan	583	183.4322033898305	8	8.542372881355933	12	8.94915254237288	23	20.26271186440678	0.204	4.619047619047619
17	318	0.002222211964284182	nan	583	169.4537037037037	8	8.537037037037036	12	8.648148148148149	23	19.87037037037037	0.176	4.0476190476190474
18	300	0.002222211964284182	nan	583	190.23214285714286	8	10.383928571428571	12	9.482142857142858	23	23.964285714285715	0.178	4.142857142857143
