gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.041583108671852415	nan	28	5.847619047619047	5	2.219047619047619	13	3.3666666666666667	19	3.8714285714285714	0.236	0.11414634146341464
1	90	0.040180869743722925	nan	13	97.80188679245283	1	2.259433962264151	9	3.6650943396226414	8	4.584905660377358	0.204	0.09853658536585366
2	95	0.040180869743722925	nan	13	145.85581395348837	1	2.218604651162791	9	3.953488372093023	8	4.804651162790698	0.22	0.1024390243902439
3	85	0.03746260688720797	nan	358	140.05803571428572	6	2.267857142857143	11	4.241071428571429	19	5.120535714285714	0.246	0.11609756097560976
4	77	0.03746260688720797	nan	358	143.11111111111111	6	2.026666666666667	11	4.111111111111111	19	4.4	0.272	0.12682926829268293
5	73	0.03746260688720797	nan	358	150.83185840707964	6	2.393805309734513	11	4.853982300884955	19	5.725663716814159	0.3	0.14341463414634145
6	68	0.03746260688720797	nan	358	155.04444444444445	6	2.3466666666666667	11	4.831111111111111	19	5.72	0.298	0.1424390243902439
7	49	0.03746260688720797	nan	358	162.62109375	6	2.43359375	11	4.99609375	19	5.94921875	0.344	0.16585365853658537
8	60	0.03746260688720797	nan	358	164.12267657992564	6	2.617100371747212	11	5.24907063197026	19	6.449814126394052	0.382	0.18439024390243902
9	47	0.03746260688720797	nan	358	150.9814126394052	6	2.8847583643122676	11	5.598513011152416	19	7.144981412639405	0.396	0.1873170731707317
10	48	0.03690691435318935	nan	302	147.01438848920864	1	2.7661870503597124	7	5.683453237410072	6	6.996402877697841	0.436	0.20878048780487804
11	57	0.03690691435318935	nan	302	163.28985507246378	1	2.778985507246377	7	5.811594202898551	6	7.1268115942028984	0.452	0.21170731707317073
12	46	0.03612126396143741	nan	75	158.8819188191882	1	2.9298892988929888	6	5.85239852398524	5	7.501845018450185	0.452	0.21658536585365853
13	42	0.03562678199993873	nan	262	148.27598566308242	1	2.7670250896057347	6	5.946236559139785	5	7.311827956989247	0.436	0.20682926829268292
14	43	0.03562678199993873	nan	262	162.83098591549296	1	2.5809859154929575	6	5.834507042253521	5	6.950704225352113	0.43	0.20682926829268292
15	39	0.03562678199993873	nan	262	165.1081967213115	1	2.636065573770492	6	5.79672131147541	5	6.973770491803279	0.458	0.21951219512195122
16	37	0.03562678199993873	nan	262	158.21501706484642	1	2.4982935153583616	6	5.945392491467577	5	6.921501706484642	0.462	0.2224390243902439
17	28	0.03314859954869191	nan	463	156.97682119205297	2	2.5298013245033113	7	6.155629139072848	9	7.264900662251655	0.466	0.22341463414634147
18	22	0.03314859954869191	nan	463	159.6208053691275	2	2.708053691275168	7	6.5	9	7.8389261744966445	0.49	0.23414634146341465
19	30	0.03314859954869191	nan	463	144.32179930795849	2	2.7577854671280275	7	6.608996539792387	9	8.186851211072664	0.496	0.2370731707317073
20	38	0.03314859954869191	nan	463	160.30944625407167	2	2.485342019543974	7	6.241042345276873	9	7.374592833876221	0.482	0.23121951219512196
21	32	0.03314859954869191	nan	463	167.33333333333334	2	2.6996699669966997	7	6.217821782178218	9	7.491749174917492	0.496	0.23512195121951218
22	32	0.03314859954869191	nan	463	137.65217391304347	2	2.745819397993311	7	6.026755852842809	9	7.214046822742475	0.48	0.22439024390243903
23	28	0.03314859954869191	nan	463	150.45296167247386	2	2.8710801393728222	7	6.449477351916376	9	7.944250871080139	0.476	0.2224390243902439
24	37	0.03314859954869191	nan	463	152.19387755102042	2	2.9489795918367347	7	6.489795918367347	9	8.136054421768707	0.494	0.22926829268292684
25	44	0.03314859954869191	nan	463	146.355871886121	2	3.0355871886120998	7	6.697508896797153	9	8.508896797153024	0.48	0.22439024390243903
26	39	0.03314859954869191	nan	463	139.5830258302583	2	2.933579335793358	7	6.472324723247232	9	8.092250922509225	0.452	0.21073170731707316
27	36	0.03314859954869191	nan	463	145.82442748091603	2	3.064885496183206	7	6.679389312977099	9	8.541984732824428	0.448	0.20780487804878048
28	46	0.03314859954869191	nan	40	140.38257575757575	2	2.6856060606060606	7	6.208333333333333	9	7.46969696969697	0.434	0.20390243902439023
29	40	0.03233372994726401	nan	107	142.85357142857143	2	2.6035714285714286	7	6.085714285714285	9	7.2178571428571425	0.444	0.2126829268292683
30	33	0.03233372994726401	nan	107	138.57823129251702	2	2.9829931972789114	7	6.4727891156462585	9	8.374149659863946	0.466	0.21951219512195122
31	31	0.03233372994726401	nan	285	155.6435331230284	2	2.8454258675078865	7	6.457413249211356	9	8.003154574132493	0.522	0.24682926829268292
32	33	0.03233372994726401	nan	20	167.77022653721684	2	2.9741100323624594	7	6.572815533980583	9	8.420711974110032	0.522	0.24780487804878049
33	29	0.03233372994726401	nan	18	163.93247588424438	2	2.9517684887459805	7	6.47588424437299	9	8.209003215434084	0.514	0.24195121951219511
34	23	0.0277293306509254	nan	107	176.04140127388536	2	2.878980891719745	7	6.576433121019108	9	8.299363057324841	0.504	0.23902439024390243
35	18	0.0277293306509254	nan	107	185.45373134328358	2	2.737313432835821	7	6.674626865671642	9	8.226865671641791	0.554	0.25951219512195123
36	19	0.0277293306509254	nan	288	167.35693215339234	2	2.5191740412979353	7	6.716814159292035	9	7.896755162241888	0.58	0.2702439024390244
37	28	0.0277293306509254	nan	288	172.63988095238096	2	2.4464285714285716	7	6.738095238095238	9	7.916666666666667	0.58	0.2760975609756098
