gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.06973032264543594	nan	4	6.7368421052631575	1	2.5105263157894737	4	3.463157894736842	3	4.478947368421053	0.222	0.1073170731707317
1	80	0.040711408738281836	nan	217	89.14835164835165	1	2.197802197802198	7	3.631868131868132	6	4.686813186813187	0.182	0.08682926829268292
2	83	0.040711408738281836	nan	217	116.88421052631578	1	2.594736842105263	7	4.184210526315789	6	5.873684210526315	0.208	0.10048780487804879
3	72	0.040711408738281836	nan	217	127.825	1	2.865	7	4.835	6	6.72	0.254	0.12292682926829268
4	82	0.040711408738281836	nan	217	133.36612021857923	1	3.0765027322404372	7	4.852459016393443	6	6.781420765027322	0.272	0.13170731707317074
5	71	0.03834074844666005	nan	112	129.76190476190476	1	3.634920634920635	5	5.423280423280423	4	8.470899470899472	0.296	0.1424390243902439
6	58	0.03834074844666005	nan	97	133.54976303317537	1	3.056872037914692	5	4.976303317535545	4	6.8530805687203795	0.308	0.14926829268292682
7	60	0.036216106712542495	nan	36	133.03225806451613	1	3.165898617511521	5	5.0046082949308754	4	6.949308755760368	0.33	0.16097560975609757
8	54	0.036216106712542495	nan	13	127.85135135135135	1	3.1486486486486487	5	5.283783783783784	4	7.274774774774775	0.354	0.17170731707317075
9	55	0.036216106712542495	nan	129	143.69058295964126	1	3.0538116591928253	5	5.2959641255605385	4	7.147982062780269	0.348	0.16682926829268294
10	58	0.036216106712542495	nan	129	148.60352422907488	1	2.515418502202643	5	5.202643171806168	4	6.295154185022026	0.356	0.17268292682926828
11	54	0.03535380483264262	nan	19	131.56194690265488	1	2.765486725663717	7	5.274336283185841	6	6.738938053097345	0.318	0.15414634146341463
12	46	0.03535380483264262	nan	19	133.67355371900825	1	2.272727272727273	7	5.107438016528926	6	5.805785123966942	0.344	0.16585365853658537
13	50	0.03412462355884417	nan	70	135.68503937007873	1	2.65748031496063	6	5.688976377952756	5	7.0236220472440944	0.388	0.18634146341463415
14	47	0.03412462355884417	nan	84	130.63670411985018	1	2.4719101123595504	6	5.415730337078652	5	6.314606741573034	0.416	0.1951219512195122
15	49	0.03412462355884417	nan	84	128.5057915057915	1	2.606177606177606	6	5.687258687258687	5	6.8687258687258685	0.424	0.20390243902439023
16	53	0.03412462355884417	nan	102	113.48837209302326	1	2.5930232558139537	6	5.550387596899225	5	6.666666666666667	0.396	0.19121951219512195
17	37	0.03412462355884417	nan	102	124.15057915057915	1	2.629343629343629	6	5.436293436293436	5	6.494208494208494	0.388	0.18634146341463415
18	36	0.03412462355884417	nan	102	125.11191335740072	1	2.512635379061372	6	5.718411552346571	5	6.700361010830325	0.436	0.2097560975609756
19	43	0.03412462355884417	nan	102	127.79715302491103	1	2.5480427046263343	6	5.875444839857651	5	6.889679715302491	0.44	0.21365853658536585
20	49	0.03412462355884417	nan	102	127.4914089347079	1	2.9965635738831615	6	6.216494845360825	5	8.027491408934708	0.478	0.23219512195121952
21	59	0.03412462355884417	nan	102	118.20212765957447	1	2.9078014184397163	6	6.276595744680851	5	7.6879432624113475	0.456	0.21853658536585366
22	48	0.03412462355884417	nan	102	105.61870503597122	1	2.5755395683453237	6	5.755395683453237	5	6.733812949640288	0.404	0.19317073170731708
23	30	0.03412462355884417	nan	102	108.16891891891892	1	2.418918918918919	6	5.608108108108108	5	6.35472972972973	0.424	0.20585365853658535
24	40	0.03412462355884417	nan	102	110.70529801324503	1	2.5463576158940397	6	5.940397350993377	5	6.953642384105961	0.446	0.2175609756097561
25	44	0.03412462355884417	nan	102	106.1638795986622	1	2.351170568561873	6	5.909698996655519	5	6.642140468227424	0.428	0.20780487804878048
26	33	0.03412462355884417	nan	102	108.53548387096774	1	2.503225806451613	6	5.7935483870967746	5	6.841935483870968	0.45	0.2175609756097561
27	29	0.03412462355884417	nan	102	112.98993288590604	1	2.5067114093959733	6	6.033557046979865	5	7.060402684563758	0.448	0.21658536585365853
28	25	0.03412462355884417	nan	102	108.31935483870967	1	2.729032258064516	6	6.129032258064516	5	7.612903225806452	0.458	0.22341463414634147
29	25	0.03412462355884417	nan	102	124.7375	1	2.571875	6	6.128125	5	7.228125	0.508	0.24585365853658536
30	28	0.03412462355884417	nan	102	121.54545454545455	1	2.3197492163009406	6	6.169278996865204	5	6.871473354231975	0.492	0.23804878048780487
31	42	0.03412462355884417	nan	102	124.97966101694915	1	2.1932203389830507	6	6.064406779661017	5	6.6745762711864405	0.432	0.2097560975609756
32	41	0.03412462355884417	nan	102	129.97377049180326	1	2.124590163934426	6	6.0	5	6.524590163934426	0.434	0.21170731707317073
33	41	0.03412462355884417	nan	102	123.56190476190476	1	2.320634920634921	6	6.279365079365079	5	7.184126984126984	0.43	0.20585365853658535
34	36	0.03412462355884417	nan	102	119.62662337662337	1	2.340909090909091	6	6.564935064935065	5	7.60064935064935	0.448	0.2146341463414634
35	36	0.03412462355884417	nan	102	133.85668789808918	1	2.3917197452229297	6	6.296178343949045	5	7.277070063694268	0.438	0.20682926829268292
36	41	0.03412462355884417	nan	102	146.1640866873065	1	2.325077399380805	6	6.439628482972136	5	7.3467492260061915	0.454	0.2126829268292683
37	60	0.03412462355884417	nan	102	147.78476821192052	1	1.9304635761589404	6	6.182119205298013	5	6.374172185430464	0.4	0.18926829268292683
38	48	0.03412462355884417	nan	102	133.43034055727554	1	1.8080495356037152	6	5.894736842105263	5	5.876160990712075	0.406	0.19609756097560976
39	47	0.03412462355884417	nan	102	137.96604938271605	1	1.8703703703703705	6	5.796296296296297	5	5.972222222222222	0.402	0.19121951219512195
40	42	0.03412462355884417	nan	102	138.53230769230768	1	2.0246153846153847	6	6.24	5	6.67076923076923	0.426	0.2048780487804878
41	43	0.03412462355884417	nan	102	144.55059523809524	1	2.0416666666666665	6	6.166666666666667	5	6.633928571428571	0.458	0.21658536585365853
42	40	0.03412462355884417	nan	102	137.96594427244582	1	2.0619195046439627	6	6.074303405572755	5	6.591331269349845	0.428	0.20682926829268292
43	36	0.03412462355884417	nan	102	145.9179810725552	1	1.7570977917981072	6	5.864353312302839	5	5.908517350157728	0.396	0.19317073170731708
44	55	0.03412462355884417	nan	102	144.20723684210526	1	1.888157894736842	6	6.1118421052631575	5	6.332236842105263	0.398	0.19414634146341464
45	51	0.03412462355884417	nan	102	133.44701986754967	1	2.096026490066225	6	6.172185430463577	5	6.76158940397351	0.41	0.1980487804878049
46	44	0.03409195219988056	nan	127	128.93247588424438	5	1.932475884244373	9	6.189710610932476	13	6.411575562700965	0.416	0.2029268292682927
47	33	0.03409195219988056	nan	127	126.98019801980197	5	2.112211221122112	9	6.33003300330033	13	6.9438943894389435	0.388	0.18926829268292683
48	33	0.03409195219988056	nan	127	133.86816720257235	5	2.090032154340836	9	6.237942122186495	13	6.881028938906752	0.4	0.1951219512195122
49	32	0.03409195219988056	nan	127	136.8915254237288	5	2.006779661016949	9	6.0508474576271185	13	6.393220338983051	0.404	0.19414634146341464
