gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.013992237942954039	nan	282	162.01682692307693	62	37.92067307692308	13	9.161057692307692	188	108.17307692307692	0.77	17.333333333333332
1	201	0.013992237942954039	nan	282	223.25	62	17.52173913043478	13	9.478260869565217	188	47.18115942028985	0.464	10.333333333333334
2	226	0.013992237942954039	nan	282	216.6867924528302	62	13.569811320754717	13	9.19245283018868	188	35.56603773584906	0.444	9.952380952380953
3	253	0.013992237942954039	nan	282	212.5744680851064	62	12.86808510638298	13	9.093617021276597	188	33.148936170212764	0.374	8.285714285714286
4	271	0.003238811522047877	nan	688	203.55454545454546	8	10.2	9	8.454545454545455	18	25.29090909090909	0.324	7.095238095238095
5	277	0.003238811522047877	nan	688	202.0958904109589	8	10.452054794520548	9	8.273972602739725	18	25.899543378995435	0.318	7.190476190476191
6	279	0.003238811522047877	nan	21	207.73271889400922	8	12.834101382488479	9	9.129032258064516	18	31.28110599078341	0.336	7.476190476190476
7	295	0.003238811522047877	nan	288	199.01	8	11.6	9	8.415	18	28.355	0.306	6.857142857142857
8	305	0.003238811522047877	nan	216	184.5463917525773	8	10.721649484536082	9	8.402061855670103	18	25.84536082474227	0.296	6.619047619047619
9	319	0.003238811522047877	nan	216	173.5388888888889	8	9.083333333333334	9	8.472222222222221	18	21.13888888888889	0.286	6.380952380952381
10	347	0.003238811522047877	nan	216	184.44444444444446	8	8.673202614379084	9	7.928104575163399	18	20.11111111111111	0.23	5.142857142857143
11	345	0.003238811522047877	nan	216	183.70394736842104	8	8.789473684210526	9	8.30921052631579	18	20.69078947368421	0.234	5.333333333333333
12	343	0.003238811522047877	nan	216	186.98026315789474	8	9.361842105263158	9	7.9144736842105265	18	21.05263157894737	0.234	5.333333333333333
13	344	0.003238811522047877	nan	216	202.62091503267973	8	9.830065359477125	9	8.516339869281046	18	22.320261437908496	0.236	5.428571428571429
14	355	0.003238811522047877	nan	216	187.18439716312056	8	9.163120567375886	9	7.971631205673759	18	20.81560283687943	0.218	4.9523809523809526
15	350	0.003238811522047877	nan	216	195.22666666666666	8	9.846666666666666	9	8.186666666666667	18	21.746666666666666	0.24	5.380952380952381
16	352	0.003238811522047877	nan	216	202.5958904109589	8	9.561643835616438	9	8.061643835616438	18	21.089041095890412	0.232	5.190476190476191
17	352	0.003238811522047877	nan	216	218.04137931034484	8	8.241379310344827	9	7.751724137931035	18	18.03448275862069	0.238	5.523809523809524
18	350	0.003238811522047877	nan	216	226.17006802721087	8	9.380952380952381	9	8.040816326530612	18	20.612244897959183	0.24	5.428571428571429
19	351	0.003238811522047877	nan	216	163.1768707482993	8	7.639455782312925	9	7.326530612244898	18	16.64625850340136	0.23	5.285714285714286
20	360	0.003238811522047877	nan	216	182.67857142857142	8	7.928571428571429	9	7.435714285714286	18	17.5	0.204	4.571428571428571
21	363	0.003238811522047877	nan	216	182.65185185185186	8	6.148148148148148	9	6.088888888888889	18	12.903703703703703	0.174	3.9523809523809526
22	345	0.003238811522047877	nan	216	176.84313725490196	8	7.339869281045751	9	6.6797385620915035	18	15.633986928104575	0.214	4.904761904761905
23	347	0.003238811522047877	nan	216	181.0065789473684	8	7.8618421052631575	9	7.072368421052632	18	16.763157894736842	0.23	5.142857142857143
24	324	0.003238811522047877	nan	216	185.39204545454547	8	7.693181818181818	9	7.181818181818182	18	16.72159090909091	0.264	5.9523809523809526
25	341	0.003238811522047877	nan	216	168.9559748427673	8	6.918238993710692	9	6.861635220125786	18	14.666666666666666	0.228	5.0
26	344	0.003238811522047877	nan	216	181.56410256410257	8	7.865384615384615	9	7.25	18	16.955128205128204	0.208	4.666666666666667
