gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.15097880192706906	nan	3	130.89538461538461	1	29.96	3	8.532307692307691	2	87.37230769230769	0.534	0.34416543574593794
1	154	0.14027406896644257	nan	228	204.9928057553957	6	18.723021582733814	9	10.593525179856115	20	52.827338129496404	0.472	0.31610044313146235
2	167	0.13175066597546503	nan	53	205.24817518248176	4	15.72992700729927	9	10.963503649635037	15	43.6021897810219	0.474	0.32644017725258495
3	164	0.13175066597546503	nan	53	190.6413043478261	4	12.710144927536232	9	10.235507246376812	15	34.492753623188406	0.456	0.3087149187592319
4	169	0.13175066597546503	nan	53	200.5363321799308	4	11.318339100346021	9	10.083044982698961	15	31.017301038062282	0.454	0.31314623338257014
5	171	0.13175066597546503	nan	53	196.4372759856631	4	9.67383512544803	9	9.283154121863799	15	26.1326164874552	0.408	0.27326440177252587
6	180	0.13175066597546503	nan	53	194.79272727272726	4	9.145454545454545	9	8.618181818181819	15	24.44727272727273	0.36	0.24224519940915806
7	165	0.13175066597546503	nan	53	181.83391003460207	4	9.083044982698961	9	8.242214532871973	15	24.038062283737023	0.362	0.24372230428360414
8	167	0.13175066597546503	nan	53	176.4516129032258	4	7.240143369175628	9	7.462365591397849	15	19.07168458781362	0.338	0.21861152141802068
9	167	0.13175066597546503	nan	53	188.09187279151942	4	8.162544169611307	9	7.6537102473498235	15	21.102473498233216	0.348	0.23485967503692762
10	172	0.13175066597546503	nan	16	175.7074074074074	4	6.9	9	7.162962962962963	15	17.57777777777778	0.306	0.20974889217134415
11	170	0.13175066597546503	nan	16	182.27407407407406	4	8.185185185185185	9	7.625925925925926	15	21.574074074074073	0.314	0.20827178729689808
12	163	0.13175066597546503	nan	16	178.8808664259928	4	9.0	9	8.086642599277978	15	23.978339350180505	0.334	0.22895125553914328
13	173	0.10209470873684869	nan	97	174.33333333333334	6	7.5	12	7.848837209302325	23	19.100775193798448	0.298	0.20531757754800592
14	158	0.10209470873684869	nan	97	159.04089219330854	6	5.888475836431227	12	6.736059479553903	23	14.82899628252788	0.28	0.19054652880354506
15	162	0.09128498875355172	nan	137	161.28838951310863	3	7.9812734082397006	5	7.595505617977528	7	19.872659176029963	0.314	0.22156573116691286
16	137	0.09128498875355172	nan	96	138.32740213523132	3	5.654804270462633	5	6.437722419928826	7	13.644128113879004	0.304	0.20827178729689808
17	128	0.09128498875355172	nan	96	128.84154929577466	3	4.975352112676056	5	6.387323943661972	7	12.130281690140846	0.298	0.20088626292466766
18	141	0.09128498875355172	nan	96	126.67169811320754	3	4.615094339622641	5	6.2075471698113205	7	11.479245283018868	0.276	0.1861152141802068
19	131	0.08783635789638358	nan	59	113.12121212121212	2	5.333333333333333	5	6.333333333333333	5	13.333333333333334	0.274	0.19054652880354506
20	146	0.08783635789638358	nan	84	137.28458498023716	2	5.675889328063241	5	6.778656126482214	5	14.015810276679842	0.272	0.18463810930576072
21	144	0.08783635789638358	nan	6	129.7781954887218	2	6.406015037593985	5	6.887218045112782	5	15.518796992481203	0.3	0.20531757754800592
22	136	0.08586624621430608	nan	132	142.37010676156584	4	5.722419928825623	8	6.604982206405694	11	13.807829181494663	0.334	0.2274741506646972
23	143	0.08586624621430608	nan	132	161.03780068728523	4	5.041237113402062	8	6.353951890034364	11	12.539518900343642	0.296	0.20236336779911374
24	144	0.053071973711221423	nan	48	140.10738255033556	15	4.406040268456376	17	5.889261744966443	37	10.583892617449665	0.278	0.18020679468242246
25	144	0.053071973711221423	nan	48	134.32646048109964	15	4.9965635738831615	17	6.247422680412371	37	11.77319587628866	0.282	0.1935007385524372
26	142	0.047367297737087234	nan	106	126.03300330033004	18	5.214521452145214	21	6.2772277227722775	49	12.521452145214521	0.288	0.19202363367799113
