gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.15186046679295628	nan	16	197.67361111111111	6	44.96296296296296	7	9.206018518518519	11	131.875	0.732	0.35064935064935066
1	114	0.15186046679295628	nan	16	240.09144542772862	6	28.327433628318584	7	13.333333333333334	11	79.96460176991151	0.622	0.3046953046953047
2	149	0.15186046679295628	nan	16	257.20127795527156	6	25.191693290734825	7	13.354632587859426	11	69.99361022364218	0.572	0.27972027972027974
3	139	0.15147051134474954	nan	187	243.5891719745223	6	22.656050955414013	4	13.286624203821656	9	60.703821656050955	0.562	0.27672327672327673
4	138	0.15147051134474954	nan	187	244.4353312302839	6	19.67192429022082	4	13.315457413249211	9	52.63722397476341	0.588	0.2887112887112887
5	128	0.15147051134474954	nan	187	244.6043613707165	6	19.53271028037383	4	12.847352024922118	9	52.401869158878505	0.566	0.27972027972027974
6	152	0.15147051134474954	nan	120	244.92282958199357	6	17.112540192926044	4	12.382636655948554	9	45.22508038585209	0.562	0.2757242757242757
7	154	0.15147051134474954	nan	120	275.5897435897436	6	19.71153846153846	4	12.967948717948717	9	50.99038461538461	0.564	0.27472527472527475
8	137	0.15147051134474954	nan	120	278.865625	6	20.48125	4	13.384375	9	52.909375	0.58	0.27472527472527475
9	131	0.1451065485757087	nan	740	260.2826747720365	43	17.264437689969604	22	11.826747720364741	91	44.346504559270514	0.578	0.26973026973026976
10	139	0.1451065485757087	nan	740	235.53968253968253	43	15.996825396825397	22	11.333333333333334	91	39.86984126984127	0.55	0.24375624375624375
11	150	0.1451065485757087	nan	740	239.23127035830618	43	14.250814332247558	22	10.0	91	34.76872964169381	0.538	0.22977022977022976
12	134	0.1451065485757087	nan	740	220.32380952380953	43	15.780952380952382	22	10.463492063492064	91	38.21904761904762	0.566	0.23876123876123875
13	136	0.1451065485757087	nan	740	210.81703470031545	43	14.870662460567823	22	10.088328075709779	91	35.58359621451104	0.58	0.23176823176823177
14	132	0.1451065485757087	nan	740	198.45201238390092	43	14.845201238390093	22	10.092879256965944	91	35.18266253869969	0.586	0.24575424575424576
15	135	0.1451065485757087	nan	740	192.62462462462463	43	13.414414414414415	22	9.45045045045045	91	30.885885885885887	0.616	0.23976023976023977
16	148	0.1451065485757087	nan	740	178.2599388379205	43	13.434250764525993	22	8.84709480122324	91	30.10091743119266	0.604	0.22777222777222778
17	144	0.1451065485757087	nan	740	192.05295950155764	43	12.096573208722742	22	8.118380062305295	91	26.021806853582554	0.58	0.2217782217782218
