gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.15417907764457772	nan	4	181.22926829268292	2	41.22439024390244	3	8.978048780487805	3	120.88780487804878	0.678	0.3246753246753247
1	120	0.15417907764457772	nan	4	222.39877300613497	2	25.180981595092025	3	12.067484662576687	3	71.8282208588957	0.568	0.2777222777222777
2	154	0.15417907764457772	nan	30	229.76490066225165	2	21.764900662251655	3	12.281456953642385	3	60.771523178807946	0.504	0.24475524475524477
3	136	0.15417907764457772	nan	30	225.5347432024169	2	18.483383685800604	3	11.722054380664652	3	51.229607250755286	0.54	0.26373626373626374
4	104	0.15417907764457772	nan	30	211.86666666666667	2	15.98611111111111	3	10.927777777777777	3	43.647222222222226	0.564	0.27672327672327673
5	109	0.09155658408002021	nan	442	203.43714285714285	15	14.185714285714285	9	10.32857142857143	35	38.05714285714286	0.522	0.25674325674325676
6	122	0.04550452155604556	nan	144	194.5070821529745	3	11.736543909348441	4	8.878186968838527	5	30.575070821529746	0.512	0.24475524475524477
7	106	0.04550452155604556	nan	430	174.76486486486488	4	10.491891891891893	5	8.262162162162163	7	26.743243243243242	0.486	0.23076923076923078
8	99	0.04550452155604556	nan	432	172.0291777188329	3	9.710875331564987	4	7.73474801061008	5	24.310344827586206	0.498	0.23076923076923078
9	97	0.04550452155604556	nan	432	161.03804347826087	3	8.709239130434783	4	7.605978260869565	5	21.27173913043478	0.496	0.23476523476523475
10	95	0.04550452155604556	nan	432	171.31506849315068	3	10.761643835616438	4	8.35068493150685	5	26.706849315068492	0.484	0.23476523476523475
11	105	0.04550452155604556	nan	432	177.0754189944134	3	10.315642458100559	4	8.206703910614525	5	24.868715083798882	0.512	0.23776223776223776
12	112	0.04550452155604556	nan	432	173.29295774647886	3	10.667605633802816	4	8.16056338028169	5	25.194366197183097	0.528	0.24975024975024976
13	106	0.04550452155604556	nan	432	157.82122905027933	3	9.491620111731844	4	8.106145251396647	5	22.455307262569832	0.528	0.23876123876123875
14	115	0.04550452155604556	nan	432	159.61797752808988	3	8.573033707865168	4	7.49438202247191	5	19.9438202247191	0.508	0.22277722277722278
15	126	0.04550452155604556	nan	432	171.63556851311952	3	10.507288629737609	4	8.206997084548105	5	24.46064139941691	0.5	0.23276723276723277
16	113	0.04550452155604556	nan	432	170.2056338028169	3	10.174647887323944	4	8.315492957746478	5	23.729577464788733	0.544	0.24475524475524477
17	118	0.04550452155604556	nan	432	150.35243553008596	3	7.641833810888252	4	7.197707736389685	5	17.289398280802292	0.51	0.23076923076923078
18	120	0.04550452155604556	nan	432	171.0257142857143	3	8.554285714285715	4	7.8428571428571425	5	19.56	0.534	0.23476523476523475
19	100	0.04550452155604556	nan	432	177.51733333333334	3	10.290666666666667	4	8.528	5	24.034666666666666	0.54	0.24475524475524477
