gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.013672060717989687	nan	297	183.52316076294278	94	42.34877384196185	13	9.397820163487738	198	122.46594005449592	0.64	14.333333333333334
1	219	0.013672060717989687	nan	297	237.64705882352942	94	23.506787330316744	13	11.009049773755656	198	65.70135746606334	0.402	8.857142857142858
2	239	0.010106965192222966	nan	198	211.15942028985506	23	16.067632850241544	15	10.198067632850242	57	44.56038647342995	0.364	8.047619047619047
3	265	0.010106965192222966	nan	198	199.33333333333334	23	14.480225988700566	15	9.870056497175142	57	38.75141242937853	0.312	7.142857142857143
4	264	0.0014653597186606187	nan	313	205.2538860103627	10	13.466321243523316	11	10.409326424870466	25	35.067357512953365	0.348	7.476190476190476
5	270	0.0014653597186606187	nan	313	189.046875	10	12.734375	11	10.234375	25	32.5625	0.342	7.476190476190476
6	311	0.0014653597186606187	nan	313	184.1048951048951	10	12.65034965034965	11	9.881118881118882	25	30.657342657342657	0.24	5.571428571428571
7	302	0.0014653597186606187	nan	313	191.4551282051282	10	10.73076923076923	11	9.35897435897436	25	25.647435897435898	0.266	6.190476190476191
8	299	0.0014653597186606187	nan	313	181.76073619631902	10	10.938650306748466	11	9.730061349693251	25	26.687116564417177	0.28	6.571428571428571
9	302	0.0014653597186606187	nan	313	171.64556962025316	10	11.284810126582279	11	9.949367088607595	25	27.11392405063291	0.268	6.285714285714286
10	321	0.0014653597186606187	nan	313	161.79861111111111	10	9.5	11	9.645833333333334	25	23.40972222222222	0.254	5.809523809523809
11	329	0.0012847497105876343	nan	58	179.75968992248062	19	9.883720930232558	12	9.48062015503876	44	23.751937984496124	0.218	4.9523809523809526
12	334	0.0012847497105876343	nan	58	169.10169491525423	19	8.152542372881356	12	9.008474576271187	44	19.33050847457627	0.212	4.857142857142857
13	336	0.0012847497105876343	nan	58	197.5	19	10.463636363636363	12	10.263636363636364	44	24.763636363636362	0.2	4.571428571428571
14	358	0.0012847497105876343	nan	58	174.6451612903226	19	10.118279569892474	12	9.838709677419354	44	24.268817204301076	0.17	3.9523809523809526
15	344	0.0012847497105876343	nan	58	170.66355140186917	19	9.616822429906541	12	9.14018691588785	44	22.261682242990656	0.186	4.333333333333333
16	326	0.0012847497105876343	nan	58	159.58260869565217	19	10.017391304347827	12	9.469565217391304	44	23.817391304347826	0.194	4.571428571428571
17	326	0.0012847497105876343	nan	58	161.40384615384616	19	9.461538461538462	12	8.951923076923077	44	22.596153846153847	0.164	3.8095238095238093
18	333	0.0012847497105876343	nan	58	184.68421052631578	19	8.6	12	8.357894736842105	44	19.842105263157894	0.14	3.2857142857142856
19	333	0.0012847497105876343	nan	58	159.0	19	9.401960784313726	12	8.549019607843137	44	21.774509803921568	0.16	3.761904761904762
20	330	0.0012847497105876343	nan	58	163.5438596491228	19	8.929824561403509	12	9.166666666666666	44	20.92982456140351	0.182	4.190476190476191
21	342	0.0012847497105876343	nan	58	154.1573033707865	19	8.168539325842696	12	8.02247191011236	44	18.60674157303371	0.14	3.2857142857142856
22	338	0.0012847497105876343	nan	58	171.06730769230768	19	8.076923076923077	12	8.009615384615385	44	17.98076923076923	0.164	3.8095238095238093
23	317	0.0012847497105876343	nan	58	163.4262295081967	19	8.860655737704919	12	8.524590163934427	44	19.950819672131146	0.198	4.523809523809524
24	317	0.0012847497105876343	nan	58	161.26190476190476	19	9.23015873015873	12	8.30952380952381	44	20.5	0.2	4.619047619047619
25	332	0.0012847497105876343	nan	58	171.88349514563106	19	8.524271844660195	12	7.941747572815534	44	19.135922330097088	0.15	3.4761904761904763
26	332	0.0012847497105876343	nan	58	166.50925925925927	19	8.787037037037036	12	7.546296296296297	44	19.0	0.148	3.380952380952381
27	326	0.0012847497105876343	nan	58	197.2	19	7.466666666666667	12	7.161904761904762	44	16.876190476190477	0.138	3.238095238095238
28	311	0.0012847497105876343	nan	58	181.5090909090909	19	7.0	12	6.672727272727273	44	15.081818181818182	0.136	3.0476190476190474
29	311	0.0012847497105876343	nan	58	173.008547008547	19	6.931623931623932	12	7.205128205128205	44	15.786324786324787	0.142	3.238095238095238
30	327	0.0012847497105876343	nan	58	185.41284403669724	19	7.3577981651376145	12	7.486238532110092	44	16.486238532110093	0.146	3.3333333333333335
31	324	0.00015207026569464041	nan	307	171.8252427184466	4	8.74757281553398	7	9.0	14	19.718446601941746	0.162	3.7142857142857144
32	334	0.00015207026569464041	nan	79	178.14814814814815	4	7.851851851851852	7	8.38888888888889	14	17.87962962962963	0.162	3.761904761904762
33	346	0.00015207026569464041	nan	79	190.63636363636363	4	8.936363636363636	7	7.709090909090909	14	19.5	0.152	3.5238095238095237
34	348	0.00015207026569464041	nan	79	168.47747747747746	4	8.486486486486486	7	7.603603603603603	14	18.54054054054054	0.152	3.5714285714285716
35	360	0.00015207026569464041	nan	235	181.0	4	7.829787234042553	7	8.074468085106384	14	17.893617021276597	0.13	3.0952380952380953
36	354	0.00015207026569464041	nan	235	171.7058823529412	4	9.129411764705882	7	8.2	14	20.04705882352941	0.12	2.857142857142857
37	348	0.00015207026569464041	nan	235	184.94736842105263	4	7.705263157894737	7	7.578947368421052	14	17.021052631578947	0.136	3.1904761904761907
38	369	0.00015207026569464041	nan	235	153.2325581395349	4	5.6976744186046515	7	6.290697674418604	14	12.127906976744185	0.118	2.8095238095238093
39	360	0.00015207026569464041	nan	235	175.70833333333334	4	8.552083333333334	7	7.947916666666667	14	18.760416666666668	0.138	3.238095238095238
40	343	0.00015207026569464041	nan	79	178.4375	4	7.785714285714286	7	7.285714285714286	14	17.339285714285715	0.148	3.5238095238095237
41	346	0.00015207026569464041	nan	79	178.1206896551724	4	7.008620689655173	7	6.879310344827586	14	15.741379310344827	0.158	3.6666666666666665
42	350	0.00015207026569464041	nan	235	170.11214953271028	4	6.747663551401869	7	6.794392523364486	14	14.439252336448599	0.146	3.4761904761904763
43	363	0.00015207026569464041	nan	235	175.03157894736842	4	8.463157894736842	7	7.810526315789474	14	18.157894736842106	0.134	3.1904761904761907
44	358	0.00015207026569464041	nan	235	186.55670103092783	4	6.268041237113402	7	6.670103092783505	14	13.77319587628866	0.136	3.1904761904761907
