gen	invalid	min_train	min_test	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	best_ind_used_codons	avg_used_codons	structural_diversity	fitness_diversity
0	0	0.0015455291726072312	nan	18	175.35792349726776	4	40.68306010928962	6	9.66120218579235	12	117.05464480874316	0.668	15.19047619047619
1	203	0.0015455291726072312	nan	18	223.96638655462183	4	21.45378151260504	6	10.882352941176471	12	59.285714285714285	0.44	9.80952380952381
2	250	0.0015455291726072312	nan	18	228.39523809523808	4	17.176190476190477	6	10.871428571428572	12	46.11904761904762	0.376	8.428571428571429
3	260	0.0015455291726072312	nan	18	212.44059405940595	4	14.871287128712872	6	10.955445544554456	12	39.460396039603964	0.348	7.761904761904762
4	274	0.0015455291726072312	nan	16	205.86187845303868	4	14.61878453038674	6	10.629834254143647	12	37.9171270718232	0.314	7.142857142857143
5	290	0.0015455291726072312	nan	16	195.52298850574712	4	14.086206896551724	6	10.597701149425287	12	35.793103448275865	0.318	7.285714285714286
6	283	0.0015455291726072312	nan	18	204.4093567251462	4	15.695906432748538	6	11.415204678362572	12	39.68421052631579	0.314	7.238095238095238
7	306	0.0015455291726072312	nan	18	197.85135135135135	4	11.22972972972973	6	9.91891891891892	12	27.716216216216218	0.262	6.095238095238095
8	308	0.0015455291726072312	nan	18	179.0979020979021	4	11.79020979020979	6	10.34965034965035	12	28.853146853146853	0.258	5.904761904761905
9	320	0.0015455291726072312	nan	18	200.44776119402985	4	14.014925373134329	6	10.559701492537313	12	33.80597014925373	0.234	5.380952380952381
10	324	0.0015455291726072312	nan	18	191.2325581395349	4	11.635658914728682	6	9.767441860465116	12	27.899224806201552	0.218	4.9523809523809526
11	316	0.0015455291726072312	nan	18	169.59722222222223	4	10.618055555555555	6	9.375	12	25.42361111111111	0.236	5.523809523809524
12	312	0.0015455291726072312	nan	18	149.24666666666667	4	9.326666666666666	6	8.826666666666666	12	21.913333333333334	0.238	5.428571428571429
13	301	0.0015455291726072312	nan	18	153.59872611464968	4	9.528662420382165	6	8.834394904458598	12	22.35031847133758	0.242	5.476190476190476
14	328	0.0015455291726072312	nan	18	155.24427480916032	4	11.17557251908397	6	9.557251908396946	12	26.389312977099237	0.196	4.666666666666667
15	323	0.0015455291726072312	nan	18	145.77142857142857	4	10.05	6	9.3	12	24.314285714285713	0.222	5.190476190476191
16	326	0.0015455291726072312	nan	18	148.90977443609023	4	8.774436090225564	6	8.586466165413533	12	20.8796992481203	0.196	4.476190476190476
17	317	0.0014953123671486933	nan	37	135.74100719424462	7	8.575539568345324	10	8.546762589928058	19	19.62589928057554	0.216	5.0
18	335	0.0014953123671486933	nan	119	116.93548387096774	7	8.911290322580646	10	8.64516129032258	19	20.201612903225808	0.202	4.714285714285714
19	334	0.0014953123671486933	nan	119	135.93939393939394	7	10.234848484848484	10	9.31060606060606	19	23.25	0.22	5.238095238095238
20	344	0.0014953123671486933	nan	119	132.5625	7	8.616071428571429	10	8.116071428571429	19	18.955357142857142	0.188	4.476190476190476
21	365	0.0014953123671486933	nan	119	134.27450980392157	7	7.3431372549019605	10	7.794117647058823	19	16.735294117647058	0.156	3.7142857142857144
22	369	0.0014953123671486933	nan	119	142.25806451612902	7	10.236559139784946	10	8.709677419354838	19	23.774193548387096	0.148	3.4761904761904763
23	357	0.0014953123671486933	nan	119	120.34234234234235	7	8.981981981981981	10	8.90990990990991	19	20.36036036036036	0.18	4.238095238095238
24	368	0.0014953123671486933	nan	119	114.5	7	8.26086956521739	10	8.184782608695652	19	18.42391304347826	0.148	3.4761904761904763
25	350	0.0014953123671486933	nan	166	115.95192307692308	7	9.192307692307692	10	8.538461538461538	19	20.451923076923077	0.176	4.190476190476191
26	349	0.0014953123671486933	nan	166	130.6936936936937	7	12.35135135135135	10	9.711711711711711	19	26.82882882882883	0.19	4.523809523809524
27	363	0.0014953123671486933	nan	166	130.18478260869566	7	8.456521739130435	10	8.33695652173913	19	18.608695652173914	0.15	3.5714285714285716
28	360	0.0014953123671486933	nan	166	118.84269662921348	7	10.03370786516854	10	8.842696629213483	19	22.202247191011235	0.144	3.380952380952381
29	341	0.0014953123671486933	nan	166	111.51546391752578	7	10.103092783505154	10	8.711340206185566	19	21.5979381443299	0.156	3.6666666666666665
